Unnamed: 0,Age,Education_num,Race,Sex,Hours_per_week,Class_ind,Occupation_ind
10152,38,10,0,0,40,1,1
11941,38,9,1,1,40,1,1
13346,30,9,0,0,40,1,1
5520,17,9,0,1,40,1,1
9408,24,9,0,0,40,1,1
14215,25,7,0,0,40,1,1
12228,31,9,0,0,27,1,1
9256,42,12,0,0,44,1,1
3786,38,10,0,1,36,1,1
13314,61,2,0,1,18,0,0
8345,36,9,0,0,45,1,1
2161,33,9,0,1,30,1,1
3008,38,9,0,0,43,1,1
1105,53,5,0,0,41,1,1
12034,46,9,0,1,36,0,0
692,41,14,0,0,55,1,1
14072,48,10,0,1,40,1,1
4956,22,9,0,1,40,1,1
8307,23,9,0,0,40,1,1
4369,23,13,0,0,40,1,1
2765,47,10,0,0,40,1,1
3929,23,10,0,0,50,1,1
12449,52,5,0,0,40,1,1
15999,47,15,0,0,50,1,1
7778,24,10,0,0,45,1,1
11788,23,10,0,0,40,0,0
628,49,9,0,0,60,1,1
2451,25,11,0,1,34,1,1
11651,29,10,0,0,24,1,1
3824,31,13,0,0,70,1,1
14665,20,10,0,0,40,0,0
10844,29,10,3,0,45,1,1
16213,36,9,1,0,40,1,1
3743,45,9,0,1,32,1,1
2176,71,9,0,1,3,1,1
6689,53,3,3,1,50,1,1
8858,42,14,0,0,50,1,1
3318,29,9,1,1,40,1,1
11840,37,9,0,0,45,1,1
9653,23,13,0,0,30,1,1
7432,26,11,0,0,28,1,1
2787,47,10,0,0,45,1,1
1196,49,9,0,0,40,1,1
1676,37,13,0,0,50,1,1
3947,62,10,1,1,40,1,1
7618,37,9,1,1,45,1,1
4444,36,5,1,1,40,1,1
14992,33,10,3,1,40,1,1
15017,30,11,0,0,40,1,1
12980,22,9,0,0,30,1,1
5722,59,15,0,0,35,1,1
12711,46,13,0,0,40,1,1
10695,24,9,1,0,35,1,1
13839,43,13,0,0,40,1,1
2369,72,2,1,0,36,1,1
4967,26,11,0,1,40,1,1
2217,48,10,0,0,50,1,1
8148,25,9,0,0,48,1,1
10410,24,10,1,0,35,1,1
3326,30,10,0,0,40,1,1
12107,53,12,0,1,40,1,1
3583,41,11,0,0,45,1,1
15927,24,8,0,0,32,1,1
16000,56,7,0,0,40,1,1
3619,48,10,0,0,40,1,1
6217,51,9,0,0,50,1,1
2468,27,9,0,0,40,1,1
14408,50,9,0,1,37,1,1
8277,42,9,0,1,40,1,1
13815,33,10,0,0,56,1,1
5973,45,13,0,0,45,1,1
10993,26,10,0,0,60,1,1
3667,23,10,0,0,40,1,1
5158,22,10,0,0,36,1,1
7594,27,12,0,0,50,1,1
6976,90,9,0,0,40,1,1
10211,29,9,0,1,40,1,1
3423,22,10,0,0,35,1,1
10717,23,10,0,0,40,1,1
8199,35,10,0,1,40,1,1
2409,49,13,0,0,60,1,1
3212,23,9,0,0,96,1,1
13979,60,9,0,1,40,1,1
5366,44,13,0,0,40,1,1
12137,20,10,0,1,25,1,1
6593,20,10,0,0,20,1,1
2895,20,10,0,1,20,1,1
14293,64,10,0,0,12,1,1
15044,67,13,0,0,40,1,1
3642,39,12,3,0,50,1,1
12093,27,11,0,1,72,1,1
12016,44,11,0,0,50,1,1
13692,51,13,0,1,40,1,1
9475,27,12,0,1,45,1,1
10193,53,9,0,1,65,1,1
14065,65,13,0,0,40,1,1
9061,20,9,0,1,40,1,1
16199,20,9,0,1,40,1,1
14645,57,9,0,0,40,1,1
8548,28,10,1,1,40,1,1
16136,23,10,1,1,40,1,1
5451,20,10,0,0,35,1,1
7160,83,10,0,0,12,1,1
10685,37,9,0,1,40,1,1
7866,61,9,0,0,60,1,1
2743,24,9,0,0,40,1,1
16166,31,9,0,1,40,1,1
10082,44,9,0,0,40,1,1
9797,32,9,0,0,20,1,1
4958,49,7,0,0,70,1,1
13413,43,10,0,0,40,1,1
10572,32,9,0,0,40,1,1
6474,41,13,0,0,45,1,1
7888,51,14,4,0,35,1,1
13842,52,9,0,0,40,1,1
8811,49,10,0,0,40,1,1
11498,17,7,0,0,17,1,1
492,33,7,0,0,60,1,1
13034,69,15,0,0,45,1,1
1116,20,10,0,0,35,1,1
5637,39,11,0,0,40,1,1
14349,43,15,0,1,32,1,1
16074,40,4,0,0,60,1,1
15460,25,10,0,0,20,1,1
12082,28,13,0,0,65,1,1
14774,22,10,0,0,40,1,1
14143,53,10,0,0,50,1,1
6589,58,9,0,0,50,1,1
14816,38,9,0,0,48,1,1
7557,34,9,0,0,45,1,1
10692,62,9,0,0,30,1,1
13052,29,9,0,0,40,1,1
5241,77,8,0,0,12,1,1
15093,43,2,0,0,70,1,1
2783,36,13,0,0,50,1,1
12001,26,10,0,1,40,1,1
10661,26,9,1,0,37,1,1
13021,54,10,0,1,40,1,1
1696,55,9,0,1,18,1,1
5685,38,10,1,1,40,1,1
2295,20,10,0,1,20,1,1
5939,20,10,0,0,60,1,1
7763,42,13,0,0,40,1,1
10244,37,11,0,0,80,1,1
9968,17,7,0,1,12,1,1
11033,49,10,0,1,32,1,1
3313,67,13,0,0,50,0,0
4781,38,13,3,0,42,1,1
8350,27,9,0,0,40,1,1
12152,27,13,0,1,45,1,1
9784,44,9,0,0,40,1,1
9915,31,14,0,1,45,1,1
7605,40,13,0,1,55,1,1
215,49,9,0,0,40,1,1
11365,42,9,0,0,40,1,1
6707,22,11,0,0,40,1,1
13443,28,9,1,1,25,1,1
8682,32,11,0,0,40,1,1
14916,43,9,0,1,35,1,1
3483,56,9,0,1,48,1,1
7006,42,10,0,1,40,1,1
5102,33,13,1,1,40,1,1
11623,18,7,0,0,16,0,0
6599,49,9,0,0,40,1,1
3764,30,13,0,0,48,1,1
12935,25,7,0,1,40,1,1
6410,31,12,0,0,38,1,1
12359,38,9,0,0,60,1,1
25,45,9,0,0,90,1,1
10601,44,10,0,0,35,1,1
11462,25,9,0,0,10,1,1
7659,49,9,0,0,72,1,1
14241,38,9,0,0,43,1,1
9744,56,3,1,0,40,1,1
15031,47,9,0,0,40,1,1
14076,62,13,0,0,55,1,1
6683,27,13,0,0,50,1,1
11594,21,9,0,0,20,1,1
9171,32,14,0,0,60,1,1
10847,38,9,3,0,40,1,1
10039,80,2,3,0,20,1,1
13421,38,14,0,0,45,1,1
8584,47,11,0,0,45,0,0
12596,45,12,0,0,47,1,1
14033,87,9,0,1,3,0,0
15195,24,9,1,1,40,1,1
15731,22,5,0,0,54,1,1
13514,29,10,0,0,40,1,1
1102,33,11,0,0,76,1,1
3276,32,11,2,0,42,1,1
5345,39,10,0,1,40,1,1
12667,47,9,0,0,20,1,1
14824,24,10,0,1,40,1,1
14377,24,5,0,0,10,0,0
8386,36,10,0,1,50,1,1
8835,23,10,0,1,40,1,1
11477,30,13,0,0,40,1,1
11308,29,13,1,0,40,1,1
11222,37,9,0,0,40,1,1
11845,41,14,0,1,40,1,1
16268,58,12,0,0,36,1,1
2207,25,10,0,1,40,1,1
4552,28,14,0,1,50,1,1
4402,48,14,0,0,40,1,1
7395,53,9,0,0,72,1,1
3718,34,10,0,0,60,1,1
972,40,10,0,0,45,1,1
4579,40,13,1,1,32,1,1
6516,43,9,0,0,55,1,1
719,35,14,0,0,48,1,1
6155,33,10,0,0,50,1,1
15396,37,3,1,0,40,1,1
2803,24,7,0,1,36,1,1
2566,49,4,0,0,50,1,1
4025,39,10,0,0,40,1,1
6198,34,9,0,0,50,1,1
8224,33,12,0,0,40,1,1
14433,43,10,0,0,40,1,1
4063,22,7,2,0,40,1,1
11654,38,10,1,0,50,1,1
9889,35,7,2,0,4,1,1
2792,28,6,0,1,40,1,1
2222,61,15,0,0,40,1,1
5818,51,10,0,1,30,1,1
3866,51,3,0,0,44,1,1
11806,33,9,1,0,40,1,1
14150,21,9,0,0,40,1,1
14844,26,11,0,1,40,1,1
13011,52,9,0,0,45,1,1
13301,41,13,0,0,40,1,1
3227,53,13,1,0,40,1,1
4214,22,10,0,0,60,1,1
3923,46,13,0,0,50,1,1
10469,35,10,0,0,50,1,1
12179,53,2,0,0,40,1,1
1401,28,9,0,0,40,1,1
8931,52,9,0,1,40,1,1
7703,58,14,0,0,46,1,1
4979,53,16,0,0,60,1,1
3253,57,13,0,0,50,1,1
14097,29,10,0,0,50,1,1
2661,62,4,0,0,40,1,1
2158,26,9,0,0,40,1,1
8578,35,10,0,0,40,1,1
8088,27,9,0,0,40,1,1
674,28,6,0,1,40,1,1
13753,45,14,0,0,40,1,1
7011,45,13,0,0,40,1,1
12417,31,13,0,0,55,1,1
10197,31,9,0,0,45,1,1
3841,21,10,0,0,20,1,1
1815,23,9,0,1,30,1,1
13586,37,10,0,0,40,1,1
16262,51,9,0,0,40,1,1
2100,37,7,1,0,25,1,1
14399,32,9,0,1,68,1,1
6708,23,8,0,0,20,1,1
1673,47,10,0,0,40,1,1
10293,50,13,0,0,40,1,1
4213,39,13,0,0,40,1,1
12306,22,9,0,1,35,1,1
15675,72,9,0,1,17,1,1
1548,19,7,0,1,15,1,1
11796,53,9,0,0,50,1,1
11515,30,9,0,0,40,1,1
8547,29,13,0,0,15,1,1
5184,60,4,0,0,50,1,1
1461,27,10,0,1,40,1,1
15320,57,13,0,0,40,1,1
3220,49,4,0,0,40,1,1
13764,34,14,0,0,60,1,1
14957,32,15,0,0,25,1,1
7170,80,2,1,0,15,0,0
7430,46,13,1,0,60,1,1
15554,35,9,0,0,40,1,1
1751,29,12,0,0,40,1,1
3976,49,10,0,0,40,1,1
8353,44,10,0,0,40,1,1
1772,56,7,1,1,40,1,1
9388,31,9,0,0,45,1,1
10070,46,14,0,0,40,1,1
10860,55,9,0,0,40,1,1
16264,64,9,0,0,32,1,1
2016,61,13,0,0,40,1,1
2005,21,10,0,0,40,1,1
3893,27,10,0,0,32,1,1
3237,58,10,0,1,99,0,0
4424,26,13,0,1,12,1,1
10270,48,10,0,0,35,0,0
8588,32,9,0,0,60,1,1
10980,56,9,0,1,40,1,1
2257,34,9,0,1,20,1,1
4072,63,10,0,0,40,1,1
5574,25,13,0,0,35,1,1
9083,19,10,0,0,40,0,0
15508,23,9,1,1,50,1,1
5355,56,6,0,1,25,1,1
8418,50,9,0,0,40,1,1
6093,45,9,0,0,40,1,1
7935,34,9,1,0,40,1,1
13214,32,7,0,0,50,1,1
1519,36,9,0,0,25,1,1
13338,20,10,0,0,40,1,1
1378,34,13,0,0,40,1,1
5672,17,6,0,1,10,1,1
9215,35,9,0,1,40,1,1
2587,44,10,0,1,38,1,1
15908,24,14,0,0,15,1,1
5621,33,10,0,0,40,1,1
15886,27,14,0,0,40,1,1
11049,36,13,2,0,40,1,1
16141,56,6,0,1,37,1,1
5842,44,5,0,1,50,1,1
7122,43,11,1,1,40,1,1
5832,51,12,0,1,40,1,1
9821,33,11,3,0,40,1,1
4888,37,13,0,1,50,1,1
11715,58,14,0,0,40,1,1
5904,30,9,0,1,40,1,1
522,36,13,0,0,72,1,1
8043,28,12,0,1,40,1,1
3607,34,9,0,0,45,1,1
9120,48,13,0,0,38,1,1
234,80,9,0,0,30,1,1
3796,54,9,0,0,60,1,1
6318,22,10,0,0,50,1,1
7094,18,9,0,0,40,1,1
10202,35,13,0,0,40,1,1
1948,19,9,0,1,32,1,1
6361,47,10,0,0,50,1,1
15341,44,10,0,0,40,1,1
13802,47,4,0,1,38,1,1
11684,64,9,0,0,20,1,1
6091,40,10,0,0,60,1,1
10863,41,6,1,1,33,1,1
14840,56,5,0,1,28,1,1
2224,48,5,0,1,40,1,1
9298,48,16,0,0,60,1,1
14770,53,13,0,1,40,1,1
9010,35,9,0,0,40,1,1
5571,46,12,0,1,40,1,1
4523,46,9,0,1,40,1,1
5793,23,11,0,1,30,1,1
14358,25,9,1,0,40,1,1
5738,57,9,0,0,40,1,1
2624,24,13,0,0,28,1,1
4728,59,9,0,1,45,0,0
7818,38,9,0,0,40,1,1
8859,61,13,0,0,44,1,1
16148,79,9,0,0,15,1,1
14890,42,13,0,0,40,1,1
9080,26,11,0,0,40,1,1
12138,48,13,1,1,43,1,1
2437,57,10,0,0,60,1,1
6056,21,9,0,1,40,1,1
9009,46,10,0,0,55,1,1
11606,34,10,1,1,50,1,1
6352,34,7,1,0,40,1,1
10533,34,9,0,0,50,1,1
3167,31,9,1,0,40,1,1
1809,49,9,0,0,40,1,1
15749,50,14,0,0,40,1,1
7161,45,13,0,0,55,1,1
9456,26,9,0,1,40,1,1
5086,18,10,0,1,15,1,1
13145,59,16,0,0,50,1,1
7016,48,13,0,1,60,1,1
12715,67,9,0,0,35,1,1
4945,56,9,0,0,20,1,1
6046,31,13,0,0,40,1,1
14667,17,6,0,1,8,1,1
15122,22,10,1,0,35,1,1
6919,21,9,0,0,40,1,1
5590,50,9,0,0,40,1,1
7226,31,13,0,0,40,1,1
1228,29,10,0,0,56,1,1
12574,58,10,0,0,45,1,1
6846,76,6,1,0,20,1,1
8244,43,15,0,0,50,1,1
12622,55,13,0,0,50,1,1
6555,31,9,1,0,40,1,1
159,38,13,0,0,40,1,1
8851,62,9,0,0,40,0,0
9779,28,13,0,1,35,1,1
1589,20,10,0,1,25,1,1
16027,44,6,0,0,40,1,1
15472,40,13,0,1,20,1,1
15448,42,10,0,0,40,1,1
15233,53,15,0,0,45,1,1
6687,52,9,0,0,45,1,1
15248,17,8,1,0,30,0,0
12283,22,13,0,0,45,1,1
10576,34,9,1,1,40,1,1
12920,27,9,0,0,60,1,1
7480,31,10,1,0,40,0,0
15644,29,9,0,0,40,1,1
1556,33,16,3,0,50,1,1
2828,29,13,0,0,35,1,1
436,32,13,0,0,55,1,1
5789,31,9,1,1,40,1,1
13312,45,9,0,1,40,1,1
1588,23,13,0,0,40,1,1
7398,32,9,1,1,40,1,1
2780,39,9,0,0,40,1,1
14671,41,10,0,0,40,1,1
9242,29,10,0,0,45,1,1
5686,49,11,1,1,40,1,1
3965,58,9,0,0,38,1,1
4727,57,4,0,1,20,1,1
9165,43,10,0,1,30,1,1
1238,27,9,0,0,50,1,1
2951,56,13,0,0,48,1,1
10534,38,9,0,0,40,1,1
11904,29,11,0,1,40,1,1
12608,43,10,0,0,40,1,1
15028,39,9,0,1,43,1,1
1497,49,14,0,0,78,1,1
6465,38,10,0,0,40,1,1
7355,39,12,0,0,40,1,1
7823,46,13,0,1,40,1,1
7547,80,9,1,0,15,1,1
7913,36,9,0,0,40,1,1
10614,43,10,0,1,40,1,1
13982,47,12,0,1,55,1,1
5185,45,11,0,0,40,1,1
5647,61,9,0,0,50,1,1
15333,17,7,0,1,15,1,1
5242,55,14,0,0,55,1,1
2130,41,13,0,0,40,1,1
11836,20,9,0,0,60,1,1
2092,18,7,0,0,20,0,0
5409,35,11,0,0,36,1,1
10207,49,14,3,0,50,1,1
187,23,9,0,0,50,1,1
12222,36,13,0,0,50,1,1
7938,24,5,1,0,40,1,1
3655,64,4,0,0,80,1,1
3426,28,10,0,0,60,1,1
12510,17,7,0,0,10,0,0
1381,55,5,1,0,4,1,1
15185,43,13,0,0,40,1,1
8605,29,13,0,0,40,1,1
7427,50,14,0,0,50,1,1
5037,58,8,1,0,45,1,1
4897,22,9,1,1,35,1,1
11528,20,10,0,1,25,1,1
11798,26,7,0,0,45,1,1
3175,39,2,0,0,70,1,1
13897,23,6,0,1,20,0,0
13006,57,4,0,1,40,1,1
8448,28,13,0,0,57,1,1
11390,23,13,0,0,40,1,1
16121,61,10,0,0,14,0,0
12919,28,11,0,0,50,1,1
2235,48,10,0,0,48,1,1
8068,58,3,0,1,70,1,1
9959,33,14,0,0,50,1,1
4236,33,9,0,0,32,1,1
12103,36,10,0,0,50,1,1
14915,18,7,0,0,6,1,1
12484,35,11,0,0,40,1,1
9764,50,9,0,0,50,1,1
24,25,13,0,0,40,1,1
3363,62,13,0,0,40,1,1
1088,37,9,0,1,16,1,1
10886,20,9,0,1,40,1,1
8733,33,11,3,0,40,1,1
11590,58,13,1,0,50,1,1
11751,26,12,0,0,50,1,1
14950,45,10,0,0,50,1,1
2841,31,9,3,0,40,1,1
10503,37,10,0,0,35,1,1
7537,18,10,0,1,40,1,1
15866,41,13,3,1,40,1,1
7470,40,9,0,0,55,1,1
15210,31,10,0,0,50,1,1
4152,17,8,0,1,20,1,1
9501,49,6,0,0,40,0,0
695,21,9,0,1,40,1,1
14991,59,9,0,1,42,1,1
11944,47,13,0,0,40,1,1
6337,27,10,0,0,40,1,1
1227,43,13,0,0,50,1,1
1999,32,10,0,0,34,1,1
276,42,9,1,0,52,1,1
12403,22,9,0,1,30,1,1
5929,46,14,0,1,40,1,1
2953,45,14,0,0,60,1,1
3637,52,6,1,1,40,1,1
3906,66,10,0,0,40,1,1
4778,51,9,0,0,50,1,1
5845,21,10,0,0,40,1,1
15800,22,7,0,1,20,1,1
4117,21,9,0,0,40,0,0
12361,22,7,0,1,20,0,0
1137,24,13,0,0,40,1,1
2767,25,10,0,1,40,1,1
8182,40,13,0,1,72,1,1
16052,63,15,0,0,35,1,1
12931,45,10,0,1,64,1,1
7661,68,9,0,0,15,1,1
9134,23,13,3,0,20,1,1
12128,57,7,0,0,99,1,1
2490,22,10,0,0,35,1,1
15777,25,13,0,0,45,1,1
7742,37,9,0,1,40,1,1
3935,54,14,0,0,50,1,1
2384,42,12,0,0,40,1,1
8016,33,9,0,0,48,1,1
7084,49,9,0,0,50,1,1
115,26,9,0,0,40,1,1
1863,20,10,0,1,40,0,0
10750,34,10,0,0,35,1,1
3119,39,9,0,0,18,1,1
4258,56,9,1,0,40,1,1
15073,31,13,0,0,50,1,1
13811,50,9,0,1,30,1,1
2819,23,10,0,0,50,1,1
12439,19,10,0,1,25,1,1
12250,62,9,1,1,37,1,1
14841,53,13,0,0,50,1,1
4699,20,10,0,0,40,1,1
3802,23,10,0,0,40,1,1
6068,57,10,0,0,40,1,1
3536,41,11,0,0,65,1,1
3825,33,10,0,1,40,1,1
6642,39,10,0,0,65,0,0
14121,45,9,0,0,40,1,1
1946,29,12,0,0,72,1,1
15673,27,10,0,0,40,1,1
12451,41,9,0,1,15,1,1
13606,58,11,0,1,40,1,1
11680,30,9,0,0,45,1,1
9802,75,11,0,1,20,0,0
7269,46,10,0,1,38,1,1
12727,51,9,0,1,40,1,1
7929,41,14,1,1,40,1,1
7166,30,9,0,0,40,1,1
6963,34,9,0,0,40,1,1
5867,40,9,0,0,40,1,1
10859,54,9,0,0,55,1,1
4761,18,10,0,0,10,1,1
10386,43,9,0,0,40,1,1
882,44,15,0,0,60,1,1
557,51,13,0,0,40,1,1
13233,57,7,0,0,40,1,1
1207,46,14,0,1,8,1,1
12364,44,9,0,1,40,1,1
7684,46,9,0,0,40,1,1
14944,47,11,1,0,40,1,1
9702,24,5,0,1,37,1,1
6538,35,13,0,1,50,1,1
12021,56,9,1,1,40,0,0
11924,30,13,0,1,40,1,1
10485,56,14,0,1,36,1,1
3211,58,9,1,1,40,1,1
3630,37,10,0,1,40,1,1
1708,44,11,0,0,50,1,1
13465,38,9,0,0,60,1,1
8458,58,9,0,0,40,1,1
1140,50,14,0,0,40,1,1
3162,41,13,0,0,40,1,1
6207,45,14,1,1,40,1,1
13736,41,13,0,0,50,1,1
3730,17,7,0,1,15,1,1
10101,56,14,0,0,60,1,1
14608,30,10,0,0,40,1,1
2660,77,6,1,0,30,1,1
8848,32,9,0,0,40,1,1
1307,62,9,1,0,40,1,1
2567,22,10,0,0,40,1,1
9190,38,11,0,0,40,1,1
2834,37,7,1,1,40,1,1
15602,28,12,0,0,37,1,1
11927,53,10,1,1,40,1,1
9429,21,10,0,1,55,1,1
2151,53,10,0,0,40,1,1
12724,38,13,0,0,30,1,1
3835,65,7,0,0,24,1,1
16279,44,13,3,0,40,1,1
12505,28,14,0,0,40,1,1
13408,30,14,0,0,50,1,1
10378,63,9,0,0,40,1,1
9326,39,9,0,0,40,1,1
5004,20,10,0,1,30,1,1
6626,29,13,0,0,40,1,1
9495,42,9,0,0,40,1,1
1627,25,9,0,0,40,1,1
13061,55,14,0,0,52,1,1
9714,43,10,0,0,45,1,1
15975,65,10,0,1,35,1,1
358,32,12,1,0,40,1,1
138,33,9,0,1,35,1,1
8491,26,9,1,0,40,1,1
9748,32,11,3,1,50,1,1
382,58,16,0,1,35,1,1
11181,22,10,0,0,10,1,1
14784,76,9,0,1,40,1,1
4857,64,15,0,1,40,1,1
15174,40,9,1,1,40,1,1
14516,43,9,0,1,40,1,1
1439,32,13,0,0,45,1,1
9569,67,9,0,1,40,1,1
946,54,4,0,0,40,1,1
13527,56,10,0,0,45,1,1
5498,64,11,3,0,40,1,1
4916,38,13,0,1,55,1,1
8556,52,9,1,0,40,1,1
10913,40,6,0,1,70,1,1
1932,55,14,0,1,40,1,1
2352,26,13,0,0,60,1,1
3236,27,8,0,0,40,1,1
15479,45,8,0,1,70,0,0
9493,26,10,0,1,36,0,0
13501,20,9,0,1,30,1,1
3807,29,16,0,0,45,1,1
15030,19,8,0,0,9,1,1
1936,41,13,0,1,40,1,1
14547,20,10,0,0,15,0,0
4154,37,9,0,0,40,1,1
8988,67,4,0,1,6,0,0
2416,38,9,1,0,40,0,0
12487,50,16,0,0,50,1,1
6139,57,13,0,0,40,1,1
785,36,13,0,0,40,1,1
6789,47,10,0,0,44,1,1
11350,34,9,0,1,40,1,1
8036,32,9,0,0,50,1,1
8315,38,7,0,0,40,1,1
15438,28,9,0,0,40,1,1
5668,38,2,0,0,40,1,1
2172,39,15,0,0,31,1,1
2169,49,13,0,0,40,1,1
6628,33,6,0,1,32,1,1
4009,43,13,0,1,40,1,1
4340,58,13,0,0,40,1,1
910,38,9,0,0,40,1,1
6268,29,9,0,0,40,1,1
2309,37,9,0,0,50,1,1
10033,67,9,0,0,70,1,1
11826,38,14,0,1,20,1,1
9449,59,9,0,1,60,1,1
6591,23,10,1,1,35,1,1
4458,32,13,0,0,32,1,1
7597,42,10,0,1,25,1,1
9370,28,10,0,1,40,1,1
12542,58,9,0,1,40,1,1
15234,39,9,0,1,40,1,1
4652,37,13,0,1,45,1,1
6218,44,10,0,1,40,1,1
11842,45,9,0,1,30,1,1
442,25,13,0,1,40,1,1
3415,42,13,0,1,37,1,1
9591,17,8,0,1,20,1,1
14284,33,11,0,1,40,1,1
15080,44,14,1,1,52,1,1
9649,40,9,1,1,40,1,1
12780,43,10,0,0,55,1,1
5744,63,9,0,1,38,1,1
1054,38,9,0,0,40,1,1
11467,18,10,0,1,40,0,0
14250,36,11,1,1,40,1,1
3699,30,6,0,1,40,1,1
11951,32,9,0,0,40,1,1
929,73,4,0,0,12,1,1
6468,53,14,0,0,40,1,1
8767,68,9,0,0,65,1,1
1829,47,10,0,0,40,1,1
14971,20,10,0,1,20,1,1
15879,18,8,0,0,10,0,0
14850,35,11,0,0,40,1,1
12616,47,9,0,1,40,0,0
13278,50,7,0,1,40,1,1
2011,62,6,1,1,40,1,1
913,19,9,0,1,30,0,0
7611,42,14,0,0,45,1,1
13433,34,6,0,0,40,1,1
12569,59,9,0,0,40,1,1
15940,30,7,0,1,35,1,1
2606,54,14,0,0,35,1,1
11456,50,1,1,1,40,1,1
4928,42,13,0,0,50,1,1
9783,21,7,4,1,30,1,1
6564,42,11,0,0,40,1,1
14084,44,10,0,0,72,1,1
6,29,9,1,0,40,0,0
11172,19,9,0,0,53,1,1
7835,32,9,0,0,40,1,1
6583,19,9,1,0,40,1,1
3361,29,10,0,0,35,1,1
10135,23,10,0,0,38,1,1
12719,61,13,0,0,40,1,1
1635,32,10,1,1,30,1,1
1141,42,9,0,0,42,1,1
15924,17,9,0,0,14,0,0
359,35,13,1,1,40,1,1
2070,40,9,0,1,25,1,1
3134,46,14,0,0,42,1,1
5160,51,9,0,0,50,1,1
6990,40,14,0,0,50,1,1
3243,26,9,0,0,50,1,1
2242,52,9,0,0,44,1,1
1474,22,10,0,1,17,1,1
14023,34,2,0,0,40,1,1
10081,38,9,0,1,40,1,1
11627,48,9,0,1,40,1,1
3259,67,13,0,0,10,0,0
11897,27,9,0,1,40,1,1
10213,36,10,0,0,40,1,1
4020,39,11,0,0,40,1,1
14432,39,4,0,0,48,1,1
8566,23,13,0,1,50,1,1
3500,28,10,0,0,50,1,1
2658,32,14,0,1,35,1,1
13793,32,9,0,0,40,1,1
1130,51,10,0,0,40,0,0
15002,31,9,0,0,40,1,1
1819,37,10,0,0,40,1,1
7461,37,14,3,1,40,1,1
12791,32,9,0,0,48,1,1
12749,30,11,0,1,52,1,1
13320,22,10,0,0,40,1,1
7064,33,10,0,0,40,1,1
4318,41,11,0,0,45,1,1
9342,38,9,0,1,50,1,1
4669,35,9,0,0,40,1,1
9428,27,9,3,0,60,1,1
5476,24,10,0,1,38,0,0
16018,21,10,0,1,38,0,0
14335,61,12,1,1,40,1,1
1856,24,12,0,0,70,1,1
2282,20,9,0,1,35,1,1
14210,27,13,0,0,75,1,1
4008,61,14,0,0,18,1,1
6401,60,10,0,0,40,1,1
16163,55,11,0,0,60,1,1
14996,45,7,0,1,40,1,1
15142,53,14,0,0,40,1,1
386,49,9,1,1,37,1,1
1628,41,10,0,0,55,1,1
11777,43,13,0,0,60,1,1
10906,47,16,0,0,40,1,1
12488,39,9,0,0,40,1,1
13748,45,13,0,0,50,1,1
15218,40,10,1,0,40,1,1
7718,45,12,0,0,40,1,1
15758,39,11,0,0,40,1,1
11381,55,5,0,0,30,1,1
16228,35,10,1,0,40,1,1
9101,23,12,3,1,30,1,1
14144,53,9,0,0,45,1,1
10058,38,14,0,0,50,1,1
1842,48,9,0,0,46,1,1
2497,35,5,0,0,32,1,1
201,28,13,0,0,50,1,1
13101,39,9,0,0,65,1,1
3868,38,9,0,1,43,1,1
5054,52,14,0,0,36,1,1
5889,36,13,0,1,40,1,1
12198,52,9,0,0,40,1,1
2702,31,14,3,0,40,1,1
7922,22,10,0,1,20,1,1
14750,46,12,0,1,56,1,1
331,20,10,0,0,45,0,0
3808,53,9,0,0,40,1,1
935,53,13,0,0,40,1,1
10651,28,9,0,1,35,1,1
1774,17,6,0,1,20,0,0
15616,38,10,0,1,30,1,1
8611,19,10,0,0,20,0,0
10878,44,14,0,0,50,1,1
14936,41,9,0,0,40,1,1
989,23,10,0,0,25,1,1
5443,44,14,0,1,50,1,1
13604,50,9,0,0,40,1,1
6993,25,8,0,0,40,1,1
13959,34,9,1,1,70,1,1
5806,43,9,1,1,40,1,1
15008,35,13,0,0,7,1,1
14220,22,10,0,1,20,1,1
6574,37,9,0,0,12,1,1
3052,77,4,0,0,40,1,1
14114,18,3,0,0,48,1,1
8365,57,9,0,0,40,1,1
4615,50,16,0,0,50,1,1
3321,42,9,1,1,40,1,1
12393,37,15,0,1,60,1,1
6246,32,9,0,1,38,1,1
11564,31,9,0,0,38,1,1
6048,21,9,0,1,40,1,1
3311,54,9,0,0,40,1,1
12690,59,9,0,1,35,1,1
12593,63,13,3,1,35,1,1
12828,40,11,0,0,40,1,1
15308,37,10,0,0,45,1,1
11196,51,16,0,1,40,1,1
11595,20,10,0,0,60,0,0
8210,35,13,1,0,40,1,1
11883,44,10,1,0,40,1,1
11431,29,9,0,0,56,1,1
3628,34,9,0,1,45,1,1
14478,49,13,0,0,50,1,1
10366,19,9,0,0,20,1,1
1356,21,10,3,0,15,1,1
5002,32,10,0,1,40,1,1
12669,35,13,3,1,40,1,1
5823,32,11,0,0,40,1,1
15499,50,16,0,0,40,1,1
5670,21,10,0,0,40,1,1
3112,57,9,0,1,40,1,1
182,28,9,0,1,38,0,0
14379,43,13,0,0,15,1,1
14471,61,6,0,0,45,1,1
10004,46,9,0,0,68,1,1
855,37,12,0,0,35,1,1
13756,25,10,0,0,40,1,1
4912,55,10,1,0,40,1,1
15984,25,13,0,1,40,1,1
1800,51,10,0,0,50,1,1
15114,37,9,0,0,45,1,1
10621,54,14,0,0,40,1,1
5482,26,2,0,0,55,1,1
13602,31,11,0,0,40,1,1
